Taille;Morphologie;Methode;Nb_visites;Temps
1000;non_ABR_filiforme;infixe;2;0
1000;non_ABR_filiforme;naif;1000;9
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;3;0
1000;non_ABR_filiforme;naif;1000;7
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;2;0
1000;non_ABR_filiforme;naif;1000;8
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;3;0
1000;non_ABR_filiforme;naif;1000;8
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;2;0
1000;non_ABR_filiforme;naif;1000;7
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;3;0
1000;non_ABR_filiforme;naif;1000;8
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;2;0
1000;non_ABR_filiforme;naif;1000;8
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;4;0
1000;non_ABR_filiforme;naif;1000;8
1000;non_ABR_filiforme;definition;1000;7
1000;non_ABR_filiforme;infixe;3;0
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;5
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;5
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;11
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;11
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;11
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;6
1000;ABR_quelconque;naif;1000;10
1000;ABR_quelconque;definition;1000;6
1000;ABR_quelconque;infixe;1000;5
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;11;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;16;0
1000;non_ABR_quelconque;definition;9;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;10;0
1000;non_ABR_quelconque;definition;9;0
1000;non_ABR_quelconque;infixe;4;0
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;10;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;12;0
1000;non_ABR_quelconque;definition;11;0
1000;non_ABR_quelconque;infixe;4;0
1000;non_ABR_quelconque;naif;10;0
1000;non_ABR_quelconque;definition;7;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;6;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;13;0
1000;non_ABR_quelconque;definition;8;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;8;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;8;0
1000;non_ABR_quelconque;definition;8;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;13;0
1000;non_ABR_quelconque;definition;13;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;9;0
1000;non_ABR_quelconque;definition;9;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;13;0
1000;non_ABR_quelconque;definition;9;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;17;0
1000;non_ABR_quelconque;definition;14;0
1000;non_ABR_quelconque;infixe;6;0
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;11;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;10;0
1000;non_ABR_quelconque;definition;8;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;7;0
1000;non_ABR_quelconque;definition;7;0
1000;non_ABR_quelconque;infixe;2;0
1000;non_ABR_quelconque;naif;12;0
1000;non_ABR_quelconque;definition;12;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;11;0
1000;non_ABR_quelconque;definition;11;0
1000;non_ABR_quelconque;infixe;3;0
1000;non_ABR_quelconque;naif;10;0
1000;non_ABR_quelconque;definition;10;0
1000;non_ABR_quelconque;infixe;3;0
2000;ABR_presque_complet;naif;2000;18
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;11
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;18
2000;ABR_presque_complet;definition;2000;11
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;18
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;18
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;9
2000;ABR_presque_complet;naif;2000;18
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;10
2000;ABR_presque_complet;infixe;2000;8
2000;ABR_presque_complet;naif;2000;17
2000;ABR_presque_complet;definition;2000;11
2000;ABR_presque_complet;infixe;2000;8
2000;non_ABR_presque_complet;naif;15;0
2000;non_ABR_presque_complet;definition;14;0
2000;non_ABR_presque_complet;infixe;5;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;15;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;4;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;15;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;4;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;11;0
2000;non_ABR_presque_complet;infixe;2;0
2000;non_ABR_presque_complet;naif;12;0
2000;non_ABR_presque_complet;definition;12;0
2000;non_ABR_presque_complet;infixe;3;0
2000;ABR_filiforme;naif;2000;30
2000;ABR_filiforme;definition;2000;23
2000;ABR_filiforme;infixe;2000;22
2000;ABR_filiforme;naif;2000;34
2000;ABR_filiforme;definition;2000;26
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;32
2000;ABR_filiforme;definition;2000;24
2000;ABR_filiforme;infixe;2000;33
2000;ABR_filiforme;naif;2000;32
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;33
2000;ABR_filiforme;definition;2000;23
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;32
2000;ABR_filiforme;definition;2000;60
2000;ABR_filiforme;infixe;2000;38
2000;ABR_filiforme;naif;2000;32
2000;ABR_filiforme;definition;2000;27
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;42
2000;ABR_filiforme;definition;2000;40
2000;ABR_filiforme;infixe;2000;24
2000;ABR_filiforme;naif;2000;38
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;33
2000;ABR_filiforme;definition;2000;24
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;32
2000;ABR_filiforme;definition;2000;24
2000;ABR_filiforme;infixe;2000;25
2000;ABR_filiforme;naif;2000;34
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;22
2000;ABR_filiforme;naif;2000;33
2000;ABR_filiforme;definition;2000;23
2000;ABR_filiforme;infixe;2000;27
2000;ABR_filiforme;naif;2000;34
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;36
2000;ABR_filiforme;naif;2000;33
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;23
2000;ABR_filiforme;naif;2000;36
2000;ABR_filiforme;definition;2000;25
2000;ABR_filiforme;infixe;2000;22
2000;ABR_filiforme;naif;2000;29
2000;ABR_filiforme;definition;2000;23
2000;ABR_filiforme;infixe;2000;21
2000;ABR_filiforme;naif;2000;31
2000;ABR_filiforme;definition;2000;22
2000;ABR_filiforme;infixe;2000;22
2000;ABR_filiforme;naif;2000;29
2000;ABR_filiforme;definition;2000;23
2000;ABR_filiforme;infixe;2000;21
2000;ABR_filiforme;naif;2000;30
2000;ABR_filiforme;definition;2000;22
2000;ABR_filiforme;infixe;2000;22
2000;non_ABR_filiforme;naif;2000;19
2000;non_ABR_filiforme;definition;2000;21
2000;non_ABR_filiforme;infixe;3;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;22
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;22
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;21
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;3;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;19
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;19
2000;non_ABR_filiforme;infixe;3;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;5;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;21
2000;non_ABR_filiforme;infixe;4;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;16
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;3;0
2000;non_ABR_filiforme;naif;2000;19
2000;non_ABR_filiforme;definition;2000;18
2000;non_ABR_filiforme;infixe;4;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;19
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;5;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;19
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;19
2000;non_ABR_filiforme;definition;2000;17
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;21
2000;non_ABR_filiforme;infixe;4;0
2000;non_ABR_filiforme;naif;2000;20
2000;non_ABR_filiforme;definition;2000;22
2000;non_ABR_filiforme;infixe;2;0
2000;non_ABR_filiforme;naif;2000;22
2000;non_ABR_filiforme;definition;2000;20
2000;non_ABR_filiforme;infixe;2;0
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;25
2000;ABR_quelconque;definition;2000;13
2000;ABR_quelconque;infixe;2000;14
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;13
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;25
2000;ABR_quelconque;definition;2000;13
2000;ABR_quelconque;infixe;2000;14
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;22
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;22
2000;ABR_quelconque;definition;2000;14
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;25
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;13
2000;ABR_quelconque;naif;2000;24
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;13
2000;ABR_quelconque;naif;2000;24
2000;ABR_quelconque;definition;2000;16
2000;ABR_quelconque;infixe;2000;14
2000;ABR_quelconque;naif;2000;27
2000;ABR_quelconque;definition;2000;13
2000;ABR_quelconque;infixe;2000;15
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;15
2000;ABR_quelconque;naif;2000;24
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;13
2000;ABR_quelconque;naif;2000;24
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;13
2000;ABR_quelconque;naif;2000;23
2000;ABR_quelconque;definition;2000;16
2000;ABR_quelconque;infixe;2000;12
2000;ABR_quelconque;naif;2000;25
2000;ABR_quelconque;definition;2000;13
2000;ABR_quelconque;infixe;2000;15
2000;ABR_quelconque;naif;2000;25
2000;ABR_quelconque;definition;2000;15
2000;ABR_quelconque;infixe;2000;14
2000;non_ABR_quelconque;naif;7;0
2000;non_ABR_quelconque;definition;7;0
2000;non_ABR_quelconque;infixe;3;0
2000;non_ABR_quelconque;naif;10;0
2000;non_ABR_quelconque;definition;9;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;14;0
2000;non_ABR_quelconque;definition;13;0
2000;non_ABR_quelconque;infixe;3;0
2000;non_ABR_quelconque;naif;12;0
2000;non_ABR_quelconque;definition;12;0
2000;non_ABR_quelconque;infixe;3;0
2000;non_ABR_quelconque;naif;13;0
2000;non_ABR_quelconque;definition;13;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;13;0
2000;non_ABR_quelconque;definition;5;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;9;0
2000;non_ABR_quelconque;definition;9;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;11;0
2000;non_ABR_quelconque;definition;8;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;11;0
2000;non_ABR_quelconque;definition;11;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;7;0
2000;non_ABR_quelconque;definition;6;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;19;0
2000;non_ABR_quelconque;definition;13;0
2000;non_ABR_quelconque;infixe;3;0
2000;non_ABR_quelconque;naif;14;0
2000;non_ABR_quelconque;definition;12;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;16;0
2000;non_ABR_quelconque;definition;11;0
2000;non_ABR_quelconque;infixe;4;0
2000;non_ABR_quelconque;naif;18;0
2000;non_ABR_quelconque;definition;13;0
2000;non_ABR_quelconque;infixe;4;0
2000;non_ABR_quelconque;naif;10;0
2000;non_ABR_quelconque;definition;10;0
2000;non_ABR_quelconque;infixe;4;0
2000;non_ABR_quelconque;naif;13;0
2000;non_ABR_quelconque;definition;10;0
2000;non_ABR_quelconque;infixe;3;0
2000;non_ABR_quelconque;naif;9;0
2000;non_ABR_quelconque;definition;9;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;13;0
2000;non_ABR_quelconque;definition;7;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;15;0
2000;non_ABR_quelconque;definition;15;0
2000;non_ABR_quelconque;infixe;2;0
2000;non_ABR_quelconque;naif;18;0
2000;non_ABR_quelconque;definition;14;0
2000;non_ABR_quelconque;infixe;3;0
4000;ABR_presque_complet;naif;4000;36
4000;ABR_presque_complet;definition;4000;21
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;17
4000;ABR_presque_complet;naif;4000;37
4000;ABR_presque_complet;definition;4000;22
4000;ABR_presque_complet;infixe;4000;18
4000;ABR_presque_complet;naif;4000;38
4000;ABR_presque_complet;definition;4000;23
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;17
4000;ABR_presque_complet;naif;4000;35
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;35
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;17
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;21
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;37
4000;ABR_presque_complet;definition;4000;21
4000;ABR_presque_complet;infixe;4000;18
4000;ABR_presque_complet;naif;4000;36
4000;ABR_presque_complet;definition;4000;21
4000;ABR_presque_complet;infixe;4000;18
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;17
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;35
4000;ABR_presque_complet;definition;4000;22
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;35
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;16
4000;ABR_presque_complet;naif;4000;34
4000;ABR_presque_complet;definition;4000;20
4000;ABR_presque_complet;infixe;4000;17
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;16;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;4;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;16;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;4;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;3;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;13;0
4000;non_ABR_presque_complet;definition;12;0
4000;non_ABR_presque_complet;infixe;2;0
4000;non_ABR_presque_complet;naif;16;0
4000;non_ABR_presque_complet;definition;13;0
4000;non_ABR_presque_complet;infixe;4;0
4000;ABR_filiforme;naif;4000;64
4000;ABR_filiforme;definition;4000;52
4000;ABR_filiforme;infixe;4000;47
4000;ABR_filiforme;naif;4000;62
4000;ABR_filiforme;definition;4000;50
4000;ABR_filiforme;infixe;4000;45
4000;ABR_filiforme;naif;4000;63
4000;ABR_filiforme;definition;4000;50
4000;ABR_filiforme;infixe;4000;46
4000;ABR_filiforme;naif;4000;66
4000;ABR_filiforme;definition;4000;52
4000;ABR_filiforme;infixe;4000;49
4000;ABR_filiforme;naif;4000;61
4000;ABR_filiforme;definition;4000;48
4000;ABR_filiforme;infixe;4000;44
4000;ABR_filiforme;naif;4000;62
4000;ABR_filiforme;definition;4000;49
4000;ABR_filiforme;infixe;4000;43
4000;ABR_filiforme;naif;4000;63
4000;ABR_filiforme;definition;4000;49
4000;ABR_filiforme;infixe;4000;46
4000;ABR_filiforme;naif;4000;63
4000;ABR_filiforme;definition;4000;51
4000;ABR_filiforme;infixe;4000;49
4000;ABR_filiforme;naif;4000;68
4000;ABR_filiforme;definition;4000;47
4000;ABR_filiforme;infixe;4000;45
4000;ABR_filiforme;naif;4000;61
4000;ABR_filiforme;definition;4000;49
4000;ABR_filiforme;infixe;4000;47
4000;ABR_filiforme;naif;4000;63
